rental_id,country,city,property_type,bedrooms,bathrooms,square_feet,property_age_years,parking_spaces,pets_allowed,furnished,monthly_rent,currency,security_deposit,lease_term_months,tenant_age,monthly_income,employment_type,employment_verified,income_verified,credit_score,rental_history_years,previous_evictions,on_time_payments,late_payments,missed_payments,payment_consistency_score,market_median_rent,days_to_rent_property,local_unemployment_rate,inflation_rate,rent_to_income_ratio,rent_vs_market_ratio,tenant_stability_score,property_desirability_score,default_flag,high_rent_burden,subprime_credit,verification_score,total_late_missed,rent_per_sqft,income_stability,credit_income_interaction,rent_credit_ratio,country_enc,city_enc,property_type_enc,employment_type_enc,currency_enc
RENT_Me004475,Mexico,Cancun,House,1,2,1249.8,6.3,1,0,0,19836.23,MXN,19836.23,12,18,55218.16,Full-time Employed,1,0,667,0,0,11,0,1,0.917,22515.81,15,4.73,3.39,0.359,0.881,0.377,0.733,0,0,0,1,1,15.87152344,9636.677138,368.3051272,29.69495509,1,2,1,2,1
RENT_Me004476,Mexico,Mexico City,Townhouse,2,3,1786,17,2,0,0,36421.16,MXN,72842.32,6,20,95986.25,Freelancer,0,1,575,1.2,1,11,2,0,0.917,31110.93,6,5.22,4.06,0.379,1.171,0.392,0.756,0,0,1,1,2,20.39258679,15431.87299,551.9209375,63.23118056,1,9,4,1,1
RENT_Du004477,Dubai,Dubai Marina,Villa,0,1,1995.2,4.6,1,1,1,33790.47,AED,33790.47,24,39,51093.3,Part-time,1,1,736,1.9,0,11,2,0,0.917,33537.88,11,2.49,3.73,0.661,1.008,0.648,0.714,0,1,0,2,2,16.93588111,14639.91404,376.046688,45.84867028,0,5,5,3,0
RENT_Me004478,Mexico,Cancun,Penthouse,2,3,2135.9,30.5,3,1,0,52554.83,MXN,105109.66,24,19,355017.35,Business Owner,1,1,577,0.3,0,10,0,2,0.833,51789.92,5,3.57,4.08,0.148,1.015,0.675,0.675,0,0,1,2,2,24.6054731,77684.32166,2048.45011,90.92531142,1,2,2,0,1
RENT_Me004479,Mexico,Cancun,House,0,1,1173.1,11.6,2,0,0,44852.98,MXN,89705.96,12,30,138875.04,Retired,1,1,575,5.6,0,9,0,3,0.75,46783.1,31,4.22,5.37,0.323,0.959,0.774,0.568,0,0,1,2,3,38.23457506,26604.41379,798.53148,77.86975694,1,2,1,4,1
RENT_Du004480,Dubai,DIFC,Apartment,1,1,809.4,16.8,0,1,0,6698.05,AED,13396.1,12,37,28460.1,Freelancer,1,1,733,3.6,0,10,1,1,0.833,6829.54,5,2.27,1.86,0.235,0.981,0.798,0.656,0,0,0,2,2,8.275327403,8703.394495,208.612533,9.125408719,0,3,0,1,0
RENT_Me004481,Mexico,Merida,Townhouse,4,5,2157.4,18.7,1,0,0,39014.75,MXN,117044.25,12,38,95071.63,Part-time,1,1,767,3.3,1,5,4,3,0.417,39965.02,63,3.27,5.88,0.41,0.976,0.712,0.576,1,1,0,2,7,18.08415222,22265.01874,729.1994021,50.80045573,1,8,4,3,1
RENT_Du004482,Dubai,Business Bay,Townhouse,3,4,2184.6,21.6,1,1,0,21721.18,AED,43442.36,6,31,48278.44,Part-time,0,1,830,11.3,0,10,1,1,0.833,24302.62,19,2.69,3.33,0.45,0.894,0.595,0.711,0,1,0,1,2,9.942863682,13083.58808,400.711052,26.13860409,0,1,4,3,0
RENT_Du004483,Dubai,Jumeirah Beach Residence,Townhouse,2,2,1924.3,9,1,0,0,33962.78,AED,67925.56,12,41,75936.82,Self-employed,1,1,637,1,0,9,0,3,0.75,29717.86,12,3.23,2.93,0.447,1.143,0.59,0.78,0,1,0,2,3,17.64942057,17951.9669,483.7175434,53.23319749,0,7,4,5,0
RENT_Du004484,Dubai,Dubai Marina,Townhouse,3,5,2027.6,6.5,1,0,0,43261.99,AED,86523.98,12,18,100861.62,Retired,1,1,409,0,1,3,5,4,0.25,36805.89,2,2.24,2.03,0.429,1.175,0.496,0.896,1,1,1,2,9,21.3365506,31130.12963,412.5240258,105.5170488,0,5,4,4,0
RENT_Me004485,Mexico,Merida,Studio,2,2,729.9,13.8,0,0,0,8868.55,MXN,8868.55,24,36,27601.59,Self-employed,1,0,557,12.3,0,11,0,1,0.917,7963.17,9,3.23,4.79,0.321,1.114,0.571,0.682,0,0,1,1,1,12.15036306,6525.198582,153.7408563,15.89345878,1,8,3,5,1
RENT_Du004486,Dubai,DIFC,Villa,3,4,2502,37.3,1,0,0,53506.78,AED,160520.34,24,45,144462.66,Freelancer,1,1,668,1.2,0,9,1,2,0.75,48878.59,73,2.42,3.63,0.37,1.095,0.618,0.45,0,0,0,2,3,21.38560352,42240.54386,965.0105688,79.98023916,0,3,5,1,0
RENT_Du004487,Dubai,Arabian Ranches,Townhouse,1,2,1687.9,15.8,1,0,0,28147.45,AED,56294.9,12,39,62633.2,Full-time Employed,1,1,722,3.5,0,12,0,0,1,30519.56,25,3.19,3.29,0.449,0.922,0.71,0.62,0,1,0,2,0,16.67601754,14948.25776,452.211704,38.93146611,0,0,4,2,0
RENT_Me004488,Mexico,Mexico City,Villa,2,3,2574.8,14.4,0,0,0,54574.95,MXN,109149.9,6,27,234287.73,Business Owner,1,1,703,2.7,0,11,2,0,0.917,47275.4,34,4.01,5.77,0.233,1.154,0.758,0.634,0,0,0,2,2,21.19580162,46764.01796,1647.042742,77.5212358,1,9,5,0,1
RENT_Me004489,Mexico,Monterrey,Apartment,0,1,504.7,21.8,1,0,0,14534.01,MXN,14534.01,36,28,58574.19,Business Owner,0,1,660,0.3,0,11,1,0,0.917,15495.89,19,4.66,4.6,0.248,0.938,0.442,0.411,0,0,0,1,1,28.79732514,10348.79682,386.589654,21.98791225,1,10,0,0,1
RENT_Me004490,Mexico,Tijuana,Villa,2,4,2398.9,19.2,0,0,0,40428.93,MXN,121286.79,12,30,82017.35,Part-time,0,1,644,0.5,0,11,0,1,0.917,45335.46,56,4.66,5.36,0.493,0.892,0.371,0.492,0,1,0,1,1,16.85311184,14490.69788,528.191734,62.68051163,1,12,5,3,1
RENT_Me004491,Mexico,Tijuana,Penthouse,1,2,2029.5,17.9,1,1,1,97480.05,MXN,194960.1,12,41,335379.87,Self-employed,1,1,759,0.5,0,9,1,2,0.75,102203.16,93,5.45,6.18,0.291,0.954,0.653,0.431,0,0,0,2,3,48.0315595,51996.87907,2545.533213,128.2632237,1,12,2,5,1
RENT_Du004492,Dubai,Arabian Ranches,Penthouse,2,3,2162.9,17.8,0,0,0,53376.85,AED,106753.7,12,34,143205.89,Full-time Employed,1,1,781,1.2,1,10,1,1,0.833,55314.4,50,3.46,1.22,0.373,0.965,0.644,0.531,0,0,0,2,2,24.67837163,32108.94395,1118.438001,68.25684143,0,0,2,2,0
RENT_Me004493,Mexico,Puebla,Penthouse,0,1,1856.3,29.8,0,1,0,73812.11,MXN,147624.22,12,45,231110.19,Self-employed,1,1,764,2.2,1,12,2,0,1,64896.01,47,5.13,4.74,0.319,1.137,0.707,0.366,0,0,0,2,2,39.76302861,37701.49918,1765.681852,96.4864183,1,11,2,5,1
RENT_Me004494,Mexico,Monterrey,Villa,2,3,2485.2,25.2,0,1,0,52202.43,MXN,52202.43,24,26,210047.95,Freelancer,1,1,622,4.6,0,5,6,1,0.417,47637.92,6,3.71,3.61,0.249,1.096,0.807,0.702,1,0,0,2,7,21.00532352,44596.16773,1306.498249,83.79202247,1,10,5,1,1
RENT_Du004495,Dubai,Downtown Dubai,Villa,2,2,2309.4,11.6,1,0,0,56323.28,AED,112646.56,12,34,283550.18,Business Owner,1,1,710,1.4,0,10,2,0,0.833,48700.52,18,2.87,2.44,0.199,1.157,0.724,0.733,0,0,0,2,2,24.38870702,73268.78036,2013.206278,79.21699015,0,4,5,0,0
RENT_Me004496,Mexico,Guadalajara,House,0,2,1063,7.5,1,0,0,34857.27,MXN,104571.81,12,29,123042.13,Freelancer,1,1,628,4.5,0,11,3,0,0.917,38701.06,88,3.43,5.86,0.283,0.901,0.786,0.45,0,0,0,2,3,32.7914111,27774.74718,772.7045764,55.41696343,1,6,1,1,1
RENT_Me004497,Mexico,Guadalajara,Villa,1,1,2184.4,12.3,1,1,0,38427.04,MXN,76854.08,12,24,84428.92,Part-time,1,0,722,1.9,0,9,2,1,0.75,43201.11,56,4.62,4.75,0.455,0.889,0.445,0.488,0,1,0,1,3,17.59157663,15022.9395,609.5768024,53.14943292,1,6,5,3,1
RENT_Du004498,Dubai,Business Bay,Penthouse,3,4,2523.3,2.9,2,1,1,62619.29,AED,125238.58,6,25,154011.62,Part-time,1,1,695,7,0,11,1,0,0.917,56133.45,7,2.98,3.08,0.407,1.116,0.764,0.896,0,1,0,2,1,24.8164269,38696.38693,1070.380759,89.97024425,0,1,2,3,0
RENT_Me004499,Mexico,Cancun,Apartment,2,3,974.2,1.3,1,0,1,23727.78,MXN,23727.78,12,18,96983.16,Retired,1,1,631,0,0,9,2,1,0.75,25317.31,1,5.72,5.87,0.245,0.937,0.626,0.879,0,0,0,2,3,24.35616916,14432.01786,611.9637396,37.5439557,1,2,0,4,1
RENT_Du004500,Dubai,Arabian Ranches,Apartment,4,5,1437.8,9.4,0,1,1,9463.69,AED,9463.69,6,39,34094.58,Business Owner,1,1,754,0.1,1,2,6,4,0.167,10855.95,1,2.84,1.88,0.278,0.872,0.643,0.932,1,0,0,2,10,6.582062874,8878.796875,257.0731332,12.53468874,0,0,0,0,0
RENT_Du004501,Dubai,Business Bay,Penthouse,3,4,2452.7,13.8,0,0,0,31706.14,AED,63412.28,12,29,99477.08,Retired,1,0,721,1.3,0,11,3,0,0.917,34723.46,15,2.12,3.31,0.319,0.913,0.462,0.783,0,0,0,1,3,12.92703551,31883.67949,717.2297468,43.91432133,0,1,2,4,0
RENT_Du004502,Dubai,DIFC,Townhouse,1,1,1843.9,8.5,2,0,0,31518.63,AED,63037.26,12,42,111206.54,Full-time Employed,1,0,564,8,0,10,2,0,0.833,26835.37,28,3.21,3.55,0.283,1.175,0.591,0.654,0,0,1,1,2,17.09345952,26414.85511,627.2048856,55.78518584,0,3,4,2,0
RENT_Me004503,Mexico,Guadalajara,Townhouse,2,3,1903.3,6.4,2,0,0,37811.68,MXN,37811.68,12,36,133767.83,Self-employed,1,1,711,3.1,0,9,0,3,0.75,42344.08,1,4.43,5.32,0.283,0.893,0.749,0.852,0,0,0,2,3,19.86637945,24634.95948,951.0892713,53.10629213,1,6,4,5,1
RENT_Du004504,Dubai,Dubai Marina,Penthouse,0,1,1700.9,37.3,0,0,1,41906.13,AED,41906.13,24,44,259288.09,Business Owner,1,1,689,9.6,0,10,1,1,0.833,37181.61,9,3.09,3.51,0.162,1.127,0.881,0.555,0,0,0,2,2,24.63762126,63395.62103,1786.49494,60.73352174,0,5,2,0,0
RENT_Me004505,Mexico,Merida,House,2,3,1598,1.1,1,0,0,25115.19,MXN,75345.57,12,28,47692.25,Part-time,1,1,667,1.1,0,9,0,3,0.75,23542.94,21,5.06,4.57,0.527,1.067,0.599,0.788,0,1,0,2,3,15.71663955,7870.008251,318.1073075,37.59758982,1,8,1,3,1
RENT_Me004506,Mexico,Puebla,Penthouse,1,1,1908.6,9.6,2,0,0,69578.96,MXN,69578.96,24,35,244232.45,Full-time Employed,1,1,729,1.2,0,9,1,2,0.75,67323.95,5,3.93,3.62,0.285,1.033,0.676,0.761,0,0,0,2,3,36.45549618,49540.05071,1780.454561,95.31364384,1,11,2,2,1
RENT_Me004507,Mexico,Puebla,Apartment,1,2,708.3,12.9,0,0,1,12152.3,MXN,36456.9,12,37,30163.32,Full-time Employed,1,1,598,0.2,0,2,6,4,0.167,13729.07,18,4.14,3.66,0.403,0.885,0.551,0.587,1,1,1,2,10,17.15699562,5868.350195,180.3766536,20.28764608,1,11,0,2,1
RENT_Du004508,Dubai,Dubai Marina,House,2,2,1676,30.8,2,0,0,16945.89,AED,33891.78,12,18,47463.6,Business Owner,1,0,610,0,0,9,1,2,0.75,15442.43,18,2.81,3.26,0.357,1.097,0.365,0.61,0,0,0,1,3,10.11091289,12457.6378,289.52796,27.73468085,0,5,1,0,0
RENT_Me004509,Mexico,Puebla,Penthouse,2,4,2196.4,37,1,0,0,104976.95,MXN,209953.9,24,18,239540.21,Retired,1,0,728,0,0,9,0,3,0.75,116627.37,18,3.85,4.96,0.438,0.9,0.371,0.61,0,1,0,1,3,47.79500546,49389.73402,1743.852729,144.0013032,1,11,2,4,1
RENT_Du004510,Dubai,Jumeirah Beach Residence,Penthouse,2,4,2096.1,10.1,1,1,1,33895.23,AED,67790.46,6,35,82368.22,Retired,1,1,668,2.4,0,12,1,0,1,36988.75,21,3.1,3.76,0.412,0.916,0.651,0.728,0,1,0,2,1,16.17061686,20089.80976,550.2197096,50.6655157,0,7,2,4,0
RENT_Me004511,Mexico,Guadalajara,House,2,3,1551,1.9,1,1,0,24614.46,MXN,49228.92,12,32,77664.82,Self-employed,1,1,620,1,0,12,1,0,1,21509.6,14,4.43,3.75,0.317,1.144,0.628,0.817,0,0,0,2,1,15.87005803,14302.91344,481.521884,39.63681159,1,6,1,5,1
RENT_Du004512,Dubai,Business Bay,Townhouse,0,2,1344.6,11.9,0,0,1,18089.95,AED,36179.9,24,39,42446.42,Part-time,1,0,782,5.5,0,11,0,1,0.917,17662.4,9,2.05,1.69,0.426,1.024,0.584,0.675,0,1,0,1,1,13.45377808,13916.85902,331.9310044,23.10338442,0,1,4,3,0
RENT_Du004513,Dubai,Arabian Ranches,Townhouse,5,5,2557,7.6,1,1,0,37332.72,AED,74665.44,12,43,83641.06,Part-time,1,1,850,9.9,0,4,3,5,0.333,42865.44,11,2.95,2.49,0.446,0.871,0.8,0.944,1,1,0,2,8,14.60020336,21174.9519,710.94901,43.86923619,0,0,4,3,0
RENT_Me004514,Mexico,Merida,Villa,4,5,2656.4,24.1,0,0,0,82619.16,MXN,82619.16,12,37,259474.36,Freelancer,1,1,578,1.4,0,11,1,0,0.917,73830.83,26,4.79,3.79,0.318,1.119,0.631,0.709,0,0,1,2,1,31.10192742,44814.22453,1499.761801,142.6928497,1,8,5,1,1
RENT_Me004515,Mexico,Mexico City,Villa,0,1,1856.2,34.1,0,0,1,46388.58,MXN,139165.74,24,29,112579.89,Freelancer,1,1,542,0.9,1,10,1,1,0.833,49600.38,4,3.75,4.82,0.412,0.935,0.562,0.58,0,1,1,2,2,24.99115397,23701.02947,610.1830038,85.43016575,1,9,5,1,1
RENT_Me004516,Mexico,Puebla,Apartment,1,2,896.6,23,2,0,0,13225.68,MXN,26451.36,12,39,53046.73,Self-employed,1,1,623,1.5,0,12,3,0,1,14095.98,2,5.73,4.73,0.249,0.938,0.681,0.656,0,0,0,2,3,14.75092572,7882.129272,330.4811279,21.195,1,11,0,5,1
RENT_Me004517,Mexico,Merida,House,2,2,1482.2,19.2,2,0,1,28265.72,MXN,28265.72,12,35,140503.85,Self-employed,1,1,674,1.8,0,12,0,0,1,27148.47,3,4.4,3.22,0.201,1.041,0.73,0.757,0,0,0,2,0,19.070112,26019.23148,946.995949,41.87514074,1,8,1,5,1
RENT_Me004518,Mexico,Tijuana,Penthouse,2,2,2300.6,39.5,0,0,1,71049.96,MXN,213149.88,12,31,183956.17,Self-employed,1,1,684,1.4,0,4,6,2,0.333,77766.44,3,3.3,4.34,0.386,0.914,0.622,0.685,1,0,0,2,8,30.88323046,42780.50465,1258.260203,103.7225693,1,12,2,5,1
RENT_Me004519,Mexico,Mexico City,Penthouse,1,2,2035.6,1.9,1,0,0,121468.89,MXN,121468.89,12,26,525368.32,Freelancer,1,1,702,2.2,0,11,1,0,0.917,137756.89,36,3.86,4.25,0.231,0.882,0.737,0.657,0,0,0,2,1,59.67227844,108100.4774,3688.085606,172.7864723,1,9,2,1,1
RENT_Me004520,Mexico,Cancun,Penthouse,1,2,1862.1,24.3,2,0,1,105056.55,MXN,315169.65,24,35,266817,Retired,1,1,774,0.7,0,10,0,2,0.833,106925.76,20,3.75,5.55,0.394,0.983,0.614,0.588,0,0,0,2,2,56.41831803,56172,2065.16358,135.5568387,1,2,2,4,1
RENT_Me004521,Mexico,Tijuana,Apartment,2,4,965.4,9.3,2,1,0,19450.04,MXN,58350.12,12,25,73882.78,Self-employed,0,1,733,0.8,1,10,0,2,0.833,17622.46,37,4.34,6.14,0.263,1.104,0.475,0.643,0,0,0,1,2,20.14713072,13835.72659,541.5607774,26.4986921,1,12,0,5,1
RENT_Me004522,Mexico,Merida,House,2,2,1595.9,14.2,2,0,0,44248.36,MXN,44248.36,12,41,170765.79,Freelancer,1,1,770,3.8,0,11,3,0,0.917,42098.11,9,3.46,3.99,0.259,1.051,0.804,0.76,0,0,0,2,3,27.72627358,38288.29372,1314.896583,57.390869,1,8,1,1,1
RENT_Du004523,Dubai,Business Bay,Studio,2,3,720.6,28,2,0,0,3862.27,AED,7724.54,12,32,15930.6,Retired,0,1,850,2.6,0,12,0,0,1,4165.94,32,3.44,2.06,0.242,0.927,0.583,0.47,0,0,0,1,0,5.359797391,3587.972973,135.4101,4.538507638,0,1,3,4,0
RENT_Me004524,Mexico,Tijuana,Penthouse,2,3,2056.6,5.5,1,0,0,107371.79,MXN,214743.58,12,18,585098.97,Business Owner,0,0,672,0,0,11,0,1,0.917,103058.89,1,4.68,4.71,0.184,1.042,0.266,0.859,0,0,0,0,1,52.20839735,103010.382,3931.865078,159.5420357,1,12,2,0,1
RENT_Me004525,Mexico,Cancun,Villa,1,2,2272.6,6.2,0,1,1,54438.44,MXN,108876.88,24,32,155519.24,Part-time,0,1,646,2,1,2,5,5,0.167,49736.75,65,4.56,4.8,0.35,1.095,0.457,0.509,1,0,0,1,10,23.95425504,27971.08633,1004.65429,84.13978362,1,2,5,3,1
RENT_Me004526,Mexico,Guadalajara,Townhouse,2,3,1812.5,8,1,0,0,46650.04,MXN,93300.08,12,23,242856.63,Business Owner,1,0,652,1.6,0,10,1,1,0.833,52958.45,6,4.91,3.97,0.192,0.881,0.522,0.817,0,0,0,1,2,25.7379531,41092.49239,1583.425228,71.43957121,1,6,4,0,1
RENT_Me004527,Mexico,Merida,Penthouse,2,2,2306.3,8.6,0,1,0,114617.4,MXN,229234.8,12,28,325724.57,Part-time,1,0,718,5.4,0,10,0,2,0.833,104433.87,9,4.21,4.33,0.352,1.098,0.593,0.797,0,0,0,1,2,49.69752417,62519.11132,2338.702413,159.4122392,1,8,2,3,1
RENT_Me004528,Mexico,Cancun,Studio,1,3,602.7,6.7,0,0,0,14350.8,MXN,28701.6,12,25,65562.73,Business Owner,1,1,715,4.3,1,10,0,2,0.833,15497,74,3.72,5.43,0.219,0.926,0.832,0.386,0,0,0,2,2,23.81085117,13890.4089,468.7735195,20.04301676,1,2,3,0,1
RENT_Du004529,Dubai,Dubai Marina,Penthouse,2,2,2189.9,12.2,3,0,0,73214.34,AED,146428.68,12,24,103179.92,Part-time,1,1,669,1.6,1,9,1,2,0.75,83551.24,40,2.57,2.27,0.71,0.876,0.621,0.619,0,1,0,2,3,33.43273209,28901.93838,690.2736648,109.2751343,0,5,2,3,0
RENT_Du004530,Dubai,Jumeirah Beach Residence,Studio,1,2,627.5,25.9,1,0,0,3601.77,AED,7203.54,36,32,17885.31,Self-employed,1,1,726,11,0,12,3,0,1,3362.43,13,3.3,1.89,0.201,1.071,0.87,0.5,0,0,0,2,3,5.73987251,4159.374419,129.8473506,4.954291609,0,7,3,5,0
RENT_Du004531,Dubai,Arabian Ranches,Villa,4,5,2801.7,14.5,1,0,1,68214.67,AED,68214.67,12,33,161770.9,Full-time Employed,1,1,656,1.2,0,9,2,1,0.75,59841.41,70,2.17,3.37,0.422,1.14,0.603,0.604,0,1,0,2,3,24.34759967,51031.82965,1061.217104,103.8275038,0,0,5,2,0
RENT_Du004532,Dubai,Downtown Dubai,Apartment,0,1,479.8,11.9,1,0,1,17128.08,AED,34256.16,12,36,33997.96,Part-time,1,1,716,2.9,0,12,1,0,1,17161.46,31,3.05,2.92,0.504,0.998,0.685,0.41,0,1,0,2,1,35.69837432,8394.558025,243.4253936,23.88853556,0,4,0,3,0
RENT_Me004533,Mexico,Tijuana,House,5,5,2242.4,21.1,1,0,1,36250.31,MXN,72500.62,24,33,122803.2,Self-employed,1,1,514,0.1,0,12,0,0,1,41331.92,1,3.63,5.96,0.295,0.877,0.577,0.904,0,0,1,2,0,16.16585355,26523.36933,631.208448,70.38895146,1,12,1,5,1
RENT_Me004534,Mexico,Merida,Villa,2,3,2510.9,23.2,2,1,0,59512.28,MXN,119024.56,36,19,151239.57,Freelancer,0,1,698,1,0,9,0,3,0.75,63931.81,1,5.42,6.06,0.393,0.931,0.408,0.74,0,0,0,1,3,23.70157314,23557.56542,1055.652199,85.13917024,1,8,5,1,1
RENT_Me004535,Mexico,Guadalajara,Penthouse,0,1,1763.2,11.8,2,1,0,117822.99,MXN,353468.97,12,29,268750.85,Retired,1,0,668,2.8,0,11,1,0,0.917,105540.96,40,3.29,5.68,0.438,1.116,0.47,0.521,0,1,0,1,1,66.82338362,62645.88578,1795.255678,176.1180717,1,6,2,4,1
RENT_Du004536,Dubai,Dubai Marina,Penthouse,2,3,2237.8,4.4,2,1,0,57497.44,AED,172492.32,6,39,205444.44,Freelancer,1,1,707,1.4,0,11,3,0,0.917,58506.57,8,3.5,2.67,0.28,0.983,0.681,0.83,0,0,0,2,3,25.69373492,45654.32,1452.492191,81.21107345,0,5,2,1,0
RENT_Du004537,Dubai,Jumeirah Beach Residence,Townhouse,2,2,1632.9,13.8,0,1,0,20953.64,AED,41907.28,36,22,48982.84,Part-time,1,1,710,0.7,1,6,6,0,0.5,24049.57,96,3.07,2.24,0.428,0.871,0.594,0.508,1,1,0,2,6,12.83216364,12035.09582,347.778164,29.47066104,0,7,4,3,0
RENT_Me004538,Mexico,Tijuana,Townhouse,4,5,2410.9,8.2,0,1,0,59958.97,MXN,179876.91,12,50,222571.8,Self-employed,1,1,620,2.1,0,11,0,1,0.917,52748.24,38,4.78,4.07,0.269,1.137,0.695,0.756,0,0,0,2,1,24.86995313,38507.23183,1379.94516,96.55228663,1,12,4,5,1
RENT_Me004539,Mexico,Mexico City,Studio,1,1,550.4,42.5,2,1,1,12241.85,MXN,24483.7,12,35,76478.96,Business Owner,1,0,587,0.6,0,10,3,0,0.833,13123.31,19,3.96,4.46,0.16,0.933,0.484,0.42,0,0,1,1,3,22.24173328,15419.14516,448.9314952,20.81947279,1,9,3,0,1
RENT_Me004540,Mexico,Puebla,Apartment,1,2,588.9,14.8,1,0,0,22014.75,MXN,66044.25,12,36,50552.98,Full-time Employed,1,0,640,14.3,0,10,2,0,0.833,21463.37,2,5.43,3.79,0.435,1.026,0.551,0.618,0,1,0,1,2,37.3828324,7862.049767,323.539072,34.34438378,1,11,0,2,1
RENT_Me004541,Mexico,Monterrey,House,0,2,1416.6,19.3,2,0,0,30501.21,MXN,61002.42,12,22,74252.82,Full-time Employed,1,1,815,4,0,10,2,0,0.833,27422.44,31,4.32,3.36,0.411,1.112,0.752,0.516,0,1,0,2,2,21.53127912,13957.29699,605.160483,37.37893382,1,10,1,2,1
RENT_Me004542,Mexico,Tijuana,Studio,3,3,983.8,27.9,1,0,0,11574.1,MXN,23148.2,24,36,34954.06,Business Owner,0,1,736,2.2,0,11,0,1,0.917,12096.61,21,4.75,6.08,0.331,0.957,0.495,0.654,0,0,0,1,1,11.76468794,6078.966957,257.2618816,15.70434193,1,12,3,0,1
RENT_Me004543,Mexico,Merida,Villa,2,4,2409.8,5.8,0,0,1,41046.01,MXN,41046.01,12,30,111401.33,Retired,1,0,648,6,0,11,1,0,0.917,35455.5,12,5.31,4.01,0.368,1.158,0.568,0.802,0,0,0,1,1,17.03295294,17654.72742,721.8806184,63.2450077,1,8,5,4,1
RENT_Me004544,Mexico,Puebla,House,0,1,1053.5,5.3,2,0,0,18821.17,MXN,37642.34,12,39,100292,Business Owner,0,1,516,0.6,0,11,3,0,0.917,16572.39,6,3.6,4.05,0.188,1.136,0.452,0.734,0,0,1,1,3,17.86537257,21802.6087,517.50672,36.40458414,1,11,1,0,1
RENT_Du004545,Dubai,DIFC,Apartment,0,2,521.3,11.5,2,0,1,8578.84,AED,17157.68,24,32,32858.16,Business Owner,1,0,675,1.1,0,9,3,0,0.75,8949.26,33,2.63,1.49,0.261,0.959,0.471,0.415,0,0,0,1,3,16.45662766,9051.834711,221.79258,12.69059172,0,3,0,0,0
RENT_Du004546,Dubai,Business Bay,Apartment,1,2,921.5,5.3,1,0,0,14521.64,AED,29043.28,12,23,43880.79,Self-employed,1,1,608,2.1,0,12,1,0,1,14423.04,1,3.37,1.62,0.331,1.007,0.663,0.786,0,0,0,2,1,15.75869778,10041.37071,266.7952032,23.84505747,0,1,0,5,0
RENT_Me004547,Mexico,Tijuana,Penthouse,2,3,2175.9,50,0,0,0,84850.42,MXN,84850.42,24,19,245595.09,Part-time,1,1,675,1,0,11,2,0,0.917,76021.62,60,4.91,5.11,0.345,1.116,0.626,0.4,0,0,0,2,2,38.99555127,41555.85279,1657.766858,125.5183728,1,12,2,3,1
RENT_Me004548,Mexico,Puebla,Penthouse,2,3,2152.3,34.3,1,0,0,74645.83,MXN,149291.66,12,44,205664.59,Full-time Employed,1,1,689,1.5,0,10,0,2,0.833,69820.65,3,3.93,6.12,0.363,1.069,0.642,0.685,0,0,0,2,2,34.68188914,41716.95538,1417.029025,108.1823623,1,11,2,2,1
RENT_Du004549,Dubai,Jumeirah Beach Residence,Penthouse,0,1,1679.3,5.2,3,0,0,63947.98,AED,191843.94,24,19,142616.87,Full-time Employed,1,1,759,1,0,12,3,0,1,64937.41,1,3,2.82,0.448,0.985,0.619,0.76,0,1,0,2,3,38.08014053,35654.2175,1082.462043,84.14207895,0,7,2,2,0
RENT_Me004550,Mexico,Merida,House,2,3,1614,15.6,2,0,0,39482.02,MXN,78964.04,12,18,91435.19,Retired,1,1,703,0,0,9,0,3,0.75,39257.14,22,3.91,5.85,0.432,1.006,0.565,0.686,0,1,0,2,3,24.46221809,18622.23829,642.7893857,56.08241477,1,8,1,4,1
RENT_Me004551,Mexico,Mexico City,Townhouse,0,1,1544.4,7.9,0,0,1,57455.85,MXN,57455.85,12,33,243933.32,Self-employed,0,1,554,9.8,1,6,6,0,0.5,62826.42,25,3.57,4.96,0.236,0.915,0.612,0.623,1,0,1,1,6,37.20270008,53377.09409,1351.390593,103.5240541,1,9,4,5,1
RENT_Me004552,Mexico,Puebla,House,1,1,1367.8,3.1,1,0,0,38281.12,MXN,38281.12,24,32,144523.26,Freelancer,1,1,692,0.1,0,4,5,3,0.333,40768.54,26,5.65,4.6,0.265,0.939,0.635,0.699,1,0,0,2,8,27.98736657,21732.82105,1000.100959,55.2397114,1,11,1,1,1
RENT_Me004553,Mexico,Guadalajara,Penthouse,1,3,2052.4,10.4,1,0,0,113953.46,MXN,113953.46,24,26,430449.42,Full-time Employed,1,1,691,0.8,0,10,3,0,0.833,126591.49,2,5.78,3.79,0.265,0.9,0.663,0.771,0,0,0,2,3,55.52205223,63488.11504,2974.405492,164.6726301,1,6,2,2,1
RENT_Du004554,Dubai,Jumeirah Beach Residence,Townhouse,2,2,1881.2,15.7,0,1,1,19404.91,AED,58214.73,36,33,83599.66,Freelancer,1,1,555,8.7,0,4,5,3,0.333,17105.71,1,2.42,2.62,0.232,1.134,0.815,0.79,1,0,1,2,8,10.31517648,24444.34503,463.978113,34.90091727,0,7,4,1,0
RENT_Me004555,Mexico,Cancun,House,1,3,1391.1,5.2,0,0,0,39451,MXN,118353,36,32,96789.91,Freelancer,1,1,649,1.7,0,12,3,0,1,37355.97,6,5.7,3.44,0.408,1.056,0.622,0.785,0,1,0,2,3,28.35957156,14446.25522,628.1665159,60.69384615,1,2,1,1,1
