applicant_id,age,employment_status,monthly_income,employment_verified,income_verified,credit_score,rental_history_years,previous_evictions,late_payments_count,missed_payments_count,on_time_payments_percent,property_type,bedrooms,bathrooms,square_feet,property_age_years,furnished,pets_allowed,parking,monthly_rent,security_deposit,market_median_rent,lease_term_months,city,local_unemployment_rate,inflation_rate,default_flag
APP009840,20,Full-time,28433,1,1,607,1,0,1,0,83.0,Apartment,1,1,955,3,0,0,0,27045,62194,28000,12,Delhi,3.5,5.0,0
APP009841,21,Self-employed,22805,0,1,640,1,0,1,0,85.2,House,3,3,1315,10,0,0,2,30496,65862,28000,12,Delhi,5.5,6.1,0
APP009842,51,Full-time,78344,1,1,711,10,0,6,4,91.6,Townhouse,4,2,1358,29,0,0,1,32683,92382,20000,24,Chennai,5.2,4.9,0
APP009843,28,Part-time,19883,1,1,635,6,0,6,4,84.8,Condo,2,2,883,39,0,0,1,16386,32830,22000,12,Hyderabad,4.8,5.4,1
APP009844,19,Part-time,6245,1,1,542,0,0,0,0,77.7,Apartment,2,2,838,15,0,1,2,15658,32520,18000,24,Kolkata,7.5,4.4,0
APP009845,29,Self-employed,50269,1,1,632,9,0,9,6,85.3,Townhouse,4,2,1551,15,0,1,0,31981,81352,18000,36,Kolkata,4.2,3.3,0
APP009846,32,Full-time,39191,1,1,705,9,0,6,4,90.3,House,2,1,671,10,0,1,2,21112,61154,32000,12,Bangalore,8.4,6.7,0
APP009847,38,Part-time,18903,1,1,723,7,0,4,2,91.2,Apartment,2,1,581,2,0,1,0,22722,61608,32000,12,Bangalore,7.1,6.6,0
APP009848,38,Full-time,53958,1,1,776,15,0,4,3,95.8,Apartment,1,1,447,12,1,0,1,9796,28423,20000,12,Chennai,6.3,5.0,0
APP009849,25,Unemployed,5000,0,0,648,4,0,4,2,85.4,Condo,5,3,2040,20,0,0,1,37771,96832,20000,12,Chennai,3.3,6.3,0
APP009850,43,Full-time,35816,1,1,783,16,0,4,3,95.9,Condo,4,2,1925,53,0,1,1,62606,142265,32000,12,Bangalore,2.6,5.4,1
APP009851,27,Self-employed,44411,1,1,652,3,0,2,1,86.6,Condo,2,1,810,19,0,1,1,27074,60408,35000,24,Mumbai,7.1,5.1,0
APP009852,33,Full-time,25603,1,1,624,5,0,5,3,84.1,Apartment,2,1,1048,16,0,0,0,21243,59607,25000,11,Pune,8.0,6.2,0
APP009853,43,Full-time,27642,1,1,840,21,0,0,0,99.9,House,3,3,1090,31,1,0,1,24522,51346,20000,12,Chennai,6.5,6.8,0
APP009854,27,Full-time,27738,1,0,741,7,0,3,2,92.7,House,2,2,860,29,1,1,1,21836,48249,22000,12,Hyderabad,8.1,5.9,1
APP009855,28,Full-time,61700,1,0,489,4,1,7,4,75.1,House,2,1,778,4,0,1,1,23940,56663,28000,24,Delhi,3.7,5.3,0
APP009856,42,Full-time,18847,0,0,614,9,0,10,7,83.3,House,2,2,928,8,1,0,2,27786,81686,32000,12,Bangalore,6.3,6.6,0
APP009857,24,Full-time,32114,0,1,660,2,0,1,1,86.9,Apartment,1,1,367,23,1,0,2,9505,27588,22000,12,Hyderabad,6.5,3.0,1
APP009858,30,Full-time,27085,1,1,756,5,0,2,1,93.8,Apartment,1,1,316,94,0,1,1,12005,28528,32000,12,Bangalore,7.8,4.3,0
APP009859,41,Full-time,85901,1,1,688,13,0,9,6,90.1,Apartment,2,1,813,9,0,1,1,14949,33198,18000,12,Kolkata,4.2,6.9,1
APP009860,59,Full-time,39037,1,1,772,16,0,5,3,95.2,Apartment,1,1,404,8,0,0,1,12249,36376,25000,36,Pune,3.2,7.0,0
APP009861,42,Full-time,35788,0,1,699,13,0,9,6,89.8,Apartment,3,3,1425,21,0,0,1,42517,112235,28000,12,Delhi,4.6,4.8,0
APP009862,40,Self-employed,9285,1,0,590,19,0,25,17,81.3,Apartment,2,2,1056,63,1,1,2,30704,80068,32000,36,Bangalore,3.9,5.5,1
APP009863,41,Self-employed,14429,0,0,703,11,1,8,5,89.6,Condo,2,1,1023,22,0,0,2,38986,97766,32000,24,Bangalore,6.7,5.4,0
APP009864,22,Full-time,56032,1,1,633,1,0,1,0,85.5,House,4,3,1669,1,0,0,2,73538,179674,35000,12,Mumbai,3.8,5.0,0
APP009865,36,Part-time,16149,0,0,500,13,1,23,15,74.9,House,2,2,628,16,0,0,2,13596,33185,25000,12,Pune,6.6,3.4,0
APP009866,34,Self-employed,47063,1,1,629,11,0,11,7,85.0,House,4,2,1378,6,0,1,2,52285,122518,32000,12,Bangalore,4.3,7.0,0
APP009867,38,Full-time,58827,1,1,792,15,0,3,2,97.1,Condo,4,2,1381,18,0,1,2,30611,84672,20000,12,Chennai,4.4,3.3,0
APP009868,36,Part-time,37076,0,0,729,6,0,3,2,92.0,Condo,3,2,1104,37,0,0,1,37319,85851,32000,12,Bangalore,3.9,6.6,0
APP009869,39,Self-employed,16577,0,0,612,10,0,12,8,83.1,Apartment,1,1,300,11,0,1,1,8059,23421,28000,6,Delhi,2.5,5.7,0
APP009870,31,Full-time,103809,0,0,663,5,0,4,2,88.7,Apartment,1,1,347,6,0,0,1,8000,17051,18000,24,Kolkata,7.5,3.0,1
APP009871,35,Full-time,44561,1,1,761,12,0,4,3,94.5,Townhouse,3,2,1336,19,0,1,1,35545,88859,32000,12,Bangalore,8.1,4.1,0
APP009872,20,Full-time,47265,1,1,496,0,0,0,0,75.3,Apartment,2,1,806,31,0,1,2,18707,45573,28000,6,Delhi,3.9,3.7,1
APP009873,31,Full-time,12158,1,1,592,4,1,5,3,81.5,Apartment,3,2,1206,4,0,0,1,35365,96627,25000,12,Pune,2.7,4.1,1
APP009874,51,Self-employed,47513,0,0,734,16,0,8,5,92.6,House,2,2,812,0,0,0,1,20711,45220,28000,12,Delhi,5.0,3.8,0
APP009875,38,Part-time,10962,0,0,807,12,0,2,1,97.1,House,4,2,1670,10,0,1,0,30294,88954,20000,12,Chennai,6.2,4.1,0
APP009876,34,Full-time,39032,1,1,728,10,0,5,3,92.0,Apartment,2,1,1031,11,0,1,0,37016,98516,32000,11,Bangalore,5.6,4.7,0
APP009877,57,Full-time,110512,1,1,689,12,0,8,5,90.7,Apartment,2,1,447,39,1,0,1,10718,28924,25000,6,Pune,4.6,3.4,1
APP009878,18,Full-time,45849,1,1,739,0,0,0,0,92.9,Townhouse,3,2,1367,14,1,0,0,40413,113133,28000,24,Delhi,3.8,4.1,0
APP009879,21,Full-time,41222,1,0,798,1,0,0,0,97.1,Apartment,1,1,391,5,1,0,0,8000,22441,18000,12,Kolkata,3.9,6.3,0
APP009880,55,Full-time,46384,1,1,663,21,0,19,12,87.4,Apartment,3,2,1071,1,0,0,0,24910,60371,20000,36,Chennai,6.2,5.8,0
APP009881,35,Full-time,23210,1,1,683,7,0,5,3,88.4,House,3,2,1272,15,0,1,2,35711,85205,32000,12,Bangalore,3.7,4.5,1
APP009882,32,Full-time,14300,1,1,713,11,0,7,5,90.4,Condo,3,2,1229,6,0,1,0,26138,71962,18000,12,Kolkata,5.1,6.5,0
APP009883,20,Full-time,52543,1,1,604,1,0,1,0,83.3,Apartment,1,1,300,5,0,0,0,9220,22228,25000,12,Pune,7.8,3.1,0
APP009884,40,Full-time,38981,1,0,724,9,0,5,3,91.7,Apartment,3,2,1322,25,0,0,1,41128,103287,32000,12,Bangalore,6.5,3.4,1
APP009885,41,Part-time,39657,0,0,778,15,0,4,3,95.6,House,3,2,1112,35,0,0,0,28840,79389,20000,12,Chennai,5.0,3.6,1
APP009886,21,Unemployed,5000,0,1,570,1,0,1,0,79.7,Apartment,2,1,825,53,1,0,2,23873,48936,28000,12,Delhi,5.8,5.3,1
APP009887,33,Contract,14307,1,1,538,11,0,17,11,77.6,Apartment,1,1,436,16,0,1,0,9776,28277,22000,12,Hyderabad,3.5,6.9,1
APP009888,30,Self-employed,50076,1,1,487,10,0,18,12,74.7,Condo,2,2,587,11,0,0,0,18228,46778,35000,24,Mumbai,3.3,5.1,1
APP009889,38,Self-employed,22023,0,0,815,17,0,2,1,97.9,Apartment,2,1,835,3,0,1,1,18187,46602,18000,12,Kolkata,3.5,5.0,0
APP009890,21,Full-time,14320,1,1,727,2,0,1,0,91.4,Studio,0,1,300,11,0,1,2,8000,20624,20000,36,Chennai,3.4,5.3,0
APP009891,50,Full-time,25613,0,0,524,13,0,21,14,76.9,Apartment,2,1,638,3,1,0,2,20424,59795,28000,11,Delhi,4.7,5.4,1
APP009892,45,Full-time,19414,1,1,750,8,0,3,2,93.2,House,2,1,842,35,0,1,2,24442,60657,35000,12,Mumbai,2.7,6.4,1
APP009893,30,Full-time,14489,1,1,751,3,1,1,0,93.1,Townhouse,3,2,1127,0,0,0,1,32693,91929,35000,12,Mumbai,8.1,6.3,0
APP009894,32,Full-time,46868,1,1,682,4,0,3,2,88.8,House,3,3,1187,10,1,1,0,24505,52676,22000,6,Hyderabad,3.1,3.2,0
APP009895,33,Full-time,51240,1,1,827,12,0,0,0,99.5,Townhouse,3,2,1093,30,0,0,2,24253,48820,20000,24,Chennai,4.7,5.1,0
APP009896,25,Full-time,30179,1,1,768,4,0,1,1,94.7,Apartment,2,1,769,27,1,0,1,22439,54358,25000,12,Pune,3.1,6.4,0
APP009897,29,Part-time,54915,1,1,748,8,0,3,2,93.8,House,3,2,1124,25,0,1,0,30089,87998,32000,36,Bangalore,3.6,5.2,0
APP009898,31,Full-time,31256,1,0,462,7,1,13,9,72.5,House,2,2,472,12,0,1,0,15277,32381,32000,11,Bangalore,2.6,5.0,1
APP009899,54,Full-time,53322,1,1,426,25,0,53,35,70.3,Condo,4,2,1838,2,1,1,0,40003,104415,20000,12,Chennai,7.0,5.9,0
APP009900,46,Self-employed,12983,0,0,691,18,0,14,9,88.7,Apartment,1,1,327,6,0,1,1,11533,26793,35000,36,Mumbai,5.5,5.5,0
APP009901,46,Full-time,18195,1,1,638,23,0,24,16,85.0,Apartment,1,1,527,4,0,1,1,12300,24821,20000,12,Chennai,4.0,5.2,1
APP009902,39,Full-time,69189,1,1,774,8,0,2,1,96.0,Apartment,1,1,419,7,0,0,1,12716,36392,32000,12,Bangalore,8.2,7.0,0
APP009903,21,Full-time,73836,1,1,734,1,0,0,0,93.2,Apartment,2,1,644,55,0,0,0,23017,51508,32000,12,Bangalore,3.6,6.4,0
APP009904,34,Part-time,15957,1,1,603,6,0,7,5,82.4,House,3,2,1315,20,0,1,0,31626,80907,22000,12,Hyderabad,2.7,4.5,0
APP009905,46,Full-time,52506,1,1,665,14,0,12,8,87.7,House,2,1,521,0,1,0,0,19778,54379,32000,12,Bangalore,5.6,6.7,0
APP009906,19,Self-employed,39552,0,1,702,0,0,0,0,90.1,Apartment,1,1,300,1,0,0,1,10335,24925,35000,6,Mumbai,8.0,6.8,0
APP009907,42,Full-time,50626,1,1,572,17,0,23,15,80.9,House,2,1,1059,32,0,0,1,39273,110775,35000,12,Mumbai,6.2,5.7,0
APP009908,62,Full-time,19844,1,1,761,20,0,8,5,94.0,Townhouse,4,2,1709,0,1,1,2,45130,112235,25000,12,Pune,3.5,3.8,1
APP009909,47,Full-time,170123,1,0,803,11,0,0,0,100.0,House,3,2,1299,11,0,1,0,58778,141294,35000,12,Mumbai,7.0,5.8,0
APP009910,51,Full-time,256750,1,1,637,14,0,9,6,90.2,Condo,2,2,1022,11,0,1,1,24982,53541,22000,24,Hyderabad,4.0,6.7,0
APP009911,37,Self-employed,22560,0,0,568,6,0,8,5,80.0,Apartment,2,1,713,0,0,0,1,12465,33473,20000,6,Chennai,8.3,4.3,1
APP009912,46,Full-time,33576,1,1,536,17,1,27,18,77.9,Condo,5,3,2189,15,1,0,0,82964,237030,35000,12,Mumbai,8.5,5.0,0
APP009913,26,Full-time,58375,1,1,662,5,1,4,2,87.6,Apartment,2,1,930,19,1,0,1,15077,34775,20000,12,Chennai,5.0,4.6,0
APP009914,44,Full-time,64442,1,0,832,16,0,0,0,100.0,Studio,0,1,300,1,0,0,0,8000,19736,22000,11,Hyderabad,8.3,3.9,0
APP009915,42,Contract,22829,1,1,840,7,0,0,0,99.8,Condo,2,2,732,12,1,1,0,32233,71590,35000,11,Mumbai,5.3,3.0,1
APP009916,38,Full-time,56265,0,0,650,7,0,6,4,86.7,Apartment,2,1,661,13,0,0,0,15311,45710,25000,36,Pune,4.6,5.2,0
APP009917,50,Part-time,16470,1,1,716,26,1,17,11,90.6,House,4,2,1694,27,1,1,1,42097,120273,20000,24,Chennai,4.4,4.0,0
APP009918,28,Full-time,18271,1,1,822,5,0,0,0,98.4,Apartment,2,1,300,18,1,0,0,9845,24595,32000,12,Bangalore,7.8,3.0,0
APP009919,32,Part-time,15069,0,0,751,6,0,2,1,93.1,House,3,2,1112,18,1,1,2,18550,45241,18000,11,Kolkata,6.8,6.7,0
APP009920,36,Contract,37014,1,1,821,8,0,0,0,98.7,Apartment,2,1,746,47,0,1,2,29766,78251,32000,12,Bangalore,7.4,6.6,1
APP009921,22,Full-time,46574,0,0,608,3,1,3,2,83.4,Townhouse,2,1,1037,34,0,0,2,18380,48404,18000,12,Kolkata,4.6,5.7,0
APP009922,37,Contract,18890,1,1,687,14,0,11,7,88.6,House,5,2,1655,19,1,1,1,36213,92698,20000,12,Chennai,7.3,4.8,1
APP009923,18,Part-time,15397,0,0,655,0,0,0,0,86.2,Apartment,2,2,415,16,0,1,1,8000,16792,22000,12,Hyderabad,3.1,4.6,0
APP009924,47,Unemployed,11995,0,0,602,15,0,19,12,82.2,House,4,2,1862,27,0,0,0,47730,138016,32000,12,Bangalore,2.6,5.8,1
APP009925,35,Part-time,25951,1,1,698,12,0,9,6,89.5,Apartment,1,1,452,8,0,0,1,9284,22289,22000,36,Hyderabad,5.8,5.7,1
APP009926,28,Part-time,18050,1,1,685,7,0,5,3,88.4,Apartment,1,1,300,19,0,0,1,8000,23701,25000,12,Pune,2.7,6.0,0
APP009927,24,Self-employed,31269,0,1,675,3,0,2,1,88.0,Apartment,1,1,300,29,0,0,1,8000,21146,20000,12,Chennai,3.2,6.8,0
APP009928,32,Full-time,74920,1,1,802,10,0,1,0,98.2,Apartment,3,2,1173,2,0,1,2,31031,74280,28000,12,Delhi,5.3,5.2,0
APP009929,43,Full-time,73808,1,1,511,17,0,28,18,77.0,Apartment,2,1,572,4,0,1,1,13220,39545,25000,11,Pune,8.1,3.2,1
APP009930,41,Full-time,28057,1,1,770,18,0,6,4,94.8,Studio,0,1,300,12,0,0,0,8000,22345,20000,12,Chennai,5.3,6.4,0
APP009931,26,Full-time,6331,0,0,637,5,1,5,3,84.6,Apartment,2,1,727,1,0,1,1,12762,30087,20000,11,Chennai,7.0,6.6,1
APP009932,24,Contract,11338,1,1,690,4,0,3,2,88.6,House,5,3,1983,0,0,0,1,63043,182665,28000,12,Delhi,4.0,3.7,0
APP009933,42,Full-time,15010,1,1,473,20,0,39,26,72.9,House,2,2,737,7,0,1,2,25139,67286,35000,36,Mumbai,3.9,5.6,0
APP009934,26,Full-time,33738,0,0,705,6,0,4,2,90.2,Townhouse,2,1,678,18,1,0,1,26352,55812,32000,12,Bangalore,5.3,5.6,1
APP009935,35,Full-time,51781,1,1,516,15,1,24,16,76.9,Apartment,2,1,495,10,0,0,0,12289,27507,20000,12,Chennai,7.6,5.6,1
APP009936,36,Part-time,28091,1,1,801,16,0,3,2,97.1,House,3,2,1196,29,0,1,0,25162,63164,25000,24,Pune,2.7,6.1,0
APP009937,38,Self-employed,18969,1,1,818,6,0,0,0,98.1,Apartment,1,2,650,29,0,0,2,21780,53474,28000,12,Delhi,7.9,3.8,0
APP009938,45,Part-time,12850,0,0,680,9,1,7,5,87.9,Condo,3,2,1498,28,0,0,2,53072,144910,32000,12,Bangalore,5.4,6.3,1
APP009939,19,Part-time,16946,0,1,658,0,0,0,0,86.4,Apartment,2,2,926,15,0,0,1,16771,34021,18000,11,Kolkata,6.6,6.6,0
APP009940,18,Full-time,33751,0,1,642,0,0,0,0,85.6,Condo,4,2,1731,35,0,0,2,34142,68786,22000,12,Hyderabad,6.0,5.1,0
APP009941,28,Unemployed,5413,0,1,709,8,1,5,3,89.9,Condo,5,2,2069,7,0,0,1,52024,136384,22000,24,Hyderabad,3.2,5.8,0
APP009942,56,Full-time,168352,1,1,660,22,0,15,10,89.9,Apartment,1,2,331,1,0,1,1,12454,32733,32000,12,Bangalore,7.6,6.0,1
APP009943,59,Full-time,43840,1,1,695,14,0,10,6,89.7,House,5,2,1984,3,0,0,0,48443,109376,28000,36,Delhi,6.9,5.2,1
APP009944,56,Self-employed,16974,0,0,774,21,0,7,5,94.8,House,3,2,893,12,0,0,1,19481,51104,18000,12,Kolkata,4.2,5.9,1
APP009945,32,Full-time,36180,1,1,762,6,0,2,1,94.4,House,4,3,1112,3,1,0,1,25806,69846,22000,24,Hyderabad,6.5,5.1,0
APP009946,18,Self-employed,25212,0,0,725,0,0,0,0,91.5,Apartment,2,2,696,15,1,0,0,19487,42172,25000,11,Pune,5.7,5.8,1
APP009947,18,Full-time,30738,1,1,742,0,0,0,0,92.8,Studio,0,1,300,9,0,0,1,8000,20847,22000,12,Hyderabad,2.6,6.1,1
APP009948,27,Full-time,21291,1,1,807,5,0,0,0,97.3,Apartment,2,1,671,3,1,1,1,16599,47831,22000,6,Hyderabad,4.1,3.3,0
APP009949,32,Full-time,21896,1,1,817,5,0,0,0,98.1,Apartment,2,1,819,17,0,0,1,20662,54645,25000,12,Pune,8.2,3.7,0
APP009950,50,Self-employed,10250,1,1,592,27,1,36,24,81.5,House,5,2,2171,15,0,0,2,62644,127715,28000,12,Delhi,7.9,6.0,1
APP009951,45,Full-time,31440,1,1,776,20,0,6,4,95.3,Townhouse,5,2,1961,45,1,0,0,74636,183550,35000,12,Mumbai,7.1,5.2,0
APP009952,37,Full-time,36878,1,1,813,6,0,0,0,98.1,House,2,1,766,10,0,0,1,15295,32665,20000,12,Chennai,6.9,3.9,0
APP009953,24,Part-time,12843,0,0,669,2,0,1,1,87.1,Apartment,3,3,1106,22,0,1,0,35586,103763,28000,12,Delhi,2.6,4.2,0
APP009954,23,Self-employed,56086,1,1,641,2,0,2,1,86.0,Apartment,2,2,681,0,1,0,1,13718,36195,20000,12,Chennai,2.8,3.3,0
APP009955,38,Full-time,35381,1,1,807,12,0,2,1,97.7,Condo,3,2,1279,7,1,0,1,25764,61011,20000,12,Chennai,7.0,4.5,0
APP009956,43,Full-time,37240,1,1,662,20,1,18,12,87.2,Apartment,1,1,598,0,0,1,2,19369,41711,35000,11,Mumbai,6.3,4.6,1
APP009957,39,Self-employed,37711,0,0,566,15,0,21,14,80.2,House,4,2,1718,16,0,0,2,50403,128603,28000,11,Delhi,7.9,3.8,0
APP009958,22,Full-time,35585,0,1,528,1,0,1,1,77.4,House,4,3,1263,4,1,0,2,29637,64307,28000,12,Delhi,4.2,3.4,0
APP009959,42,Unemployed,7502,1,1,639,12,0,13,8,84.8,Apartment,2,2,647,17,1,0,0,24469,49778,32000,12,Bangalore,4.7,4.2,1
APP009960,40,Full-time,15738,1,1,673,17,0,15,10,87.5,Apartment,1,1,597,8,1,0,2,20034,43511,32000,36,Bangalore,5.4,4.2,1
APP009961,22,Full-time,71044,1,1,523,2,0,3,2,77.8,Condo,3,3,1227,9,0,0,2,30944,90038,28000,12,Delhi,7.3,4.2,0
APP009962,25,Full-time,16126,1,1,785,4,0,1,0,95.6,Townhouse,4,2,1411,11,1,0,1,36538,86462,22000,12,Hyderabad,4.3,5.7,0
APP009963,43,Full-time,62997,0,0,761,22,0,8,5,94.9,House,2,2,814,0,1,1,1,20424,46332,22000,6,Hyderabad,3.4,4.0,1
APP009964,32,Self-employed,40147,1,0,779,6,0,1,1,95.7,Apartment,1,1,470,4,0,1,1,13476,32544,35000,11,Mumbai,7.0,6.5,0
APP009965,54,Part-time,13100,1,1,716,13,1,8,5,90.5,House,3,2,1315,36,1,0,0,41497,114929,25000,12,Pune,7.2,6.7,0
APP009966,41,Full-time,45894,1,0,674,9,0,7,5,88.2,House,3,2,958,16,1,1,0,29482,74276,35000,24,Mumbai,2.7,3.7,0
APP009967,29,Contract,25936,1,0,777,6,0,2,1,95.3,Townhouse,4,3,1865,7,1,1,0,63846,140419,35000,12,Mumbai,4.2,4.6,0
APP009968,34,Self-employed,58991,0,0,669,8,0,6,4,88.1,House,2,1,682,0,0,0,1,21391,59180,32000,12,Bangalore,4.9,6.5,0
APP009969,35,Full-time,23614,1,1,428,8,0,17,11,69.8,House,3,3,1608,17,0,0,1,46121,108678,32000,12,Bangalore,5.3,6.4,1
APP009970,26,Full-time,35977,0,0,575,6,0,8,5,80.8,Apartment,2,1,743,1,0,0,1,14016,36459,18000,12,Kolkata,3.8,4.2,1
APP009971,24,Full-time,23246,1,1,776,3,0,1,0,95.1,Studio,0,1,300,22,1,0,1,8000,19997,18000,6,Kolkata,7.7,6.3,0
APP009972,43,Part-time,10140,1,1,623,9,0,10,7,83.7,Townhouse,2,1,800,3,0,1,0,18244,54447,28000,12,Delhi,8.0,5.5,0
APP009973,45,Part-time,16956,0,0,711,13,1,9,6,90.3,Apartment,1,1,300,29,0,1,1,8000,19969,32000,11,Bangalore,4.7,5.0,0
APP009974,42,Full-time,83904,1,1,593,10,0,12,8,83.2,Apartment,3,2,1157,59,0,0,0,29909,78553,20000,36,Chennai,3.0,3.2,1
APP009975,53,Part-time,24303,1,0,537,27,0,43,28,77.8,Condo,2,2,778,18,0,0,0,18666,48668,28000,12,Delhi,4.8,6.3,0
APP009976,28,Unemployed,6648,1,1,612,4,0,4,3,82.8,House,4,2,1809,26,0,1,1,71926,152952,35000,12,Mumbai,7.6,7.0,0
APP009977,55,Part-time,16989,1,1,428,27,0,58,39,69.7,Apartment,1,2,543,1,0,0,0,17620,36231,32000,12,Bangalore,7.3,4.0,1
APP009978,24,Part-time,6964,1,1,696,2,0,1,1,89.0,Condo,3,3,1264,2,1,1,0,23196,56840,20000,11,Chennai,6.1,3.9,0
APP009979,22,Full-time,21775,1,1,740,3,0,1,1,92.5,Apartment,2,1,735,12,0,1,1,23899,62004,35000,11,Mumbai,4.9,3.1,0
APP009980,18,Full-time,22830,1,1,816,0,0,0,0,98.0,Apartment,1,1,300,1,1,1,2,8000,22782,28000,12,Delhi,5.7,5.3,0
APP009981,29,Unemployed,7990,1,1,818,6,0,0,0,97.8,House,2,1,984,49,0,1,0,22797,58435,20000,12,Chennai,6.2,5.9,1
APP009982,28,Self-employed,58749,0,1,726,8,0,4,2,92.3,Apartment,2,2,484,11,0,0,1,13111,33839,25000,12,Pune,2.6,4.6,1
APP009983,41,Part-time,16519,1,1,740,8,0,4,2,92.4,Condo,2,1,943,6,1,1,1,21924,53468,20000,12,Chennai,2.9,4.3,0
APP009984,37,Full-time,41204,1,1,593,11,1,14,9,82.2,House,5,2,2013,28,0,0,0,56767,116218,22000,12,Hyderabad,5.3,5.8,1
APP009985,20,Self-employed,33425,0,0,786,1,0,0,0,96.1,Apartment,2,1,754,4,0,0,2,24436,51795,28000,12,Delhi,3.6,6.4,0
APP009986,30,Part-time,19817,0,0,656,6,0,5,3,86.3,Condo,5,2,1989,22,0,1,0,40271,83189,18000,12,Kolkata,8.3,4.3,1
APP009987,30,Full-time,36603,0,0,455,4,0,8,5,72.1,Apartment,2,1,1026,9,0,1,2,40451,113137,32000,12,Bangalore,6.7,4.3,1
APP009988,18,Part-time,22960,1,1,815,0,0,0,0,98.0,House,3,3,952,17,0,0,1,22301,53404,28000,12,Delhi,3.6,6.5,0
APP009989,23,Contract,20187,1,1,579,2,0,2,1,80.7,Studio,0,1,300,8,0,0,1,12632,27732,35000,12,Mumbai,7.0,5.8,0
APP009990,25,Full-time,61833,1,0,688,3,0,2,1,89.6,House,4,2,1823,42,1,0,2,62304,164712,28000,12,Delhi,8.1,6.2,0
APP009991,52,Full-time,19151,1,0,635,30,0,32,21,84.8,House,2,1,462,24,1,1,2,10832,32212,25000,12,Pune,3.0,6.8,1
APP009992,37,Contract,12032,1,0,590,5,0,6,4,81.4,Condo,3,3,1295,2,0,0,0,26370,55678,22000,12,Hyderabad,7.0,3.5,0
APP009993,42,Full-time,40704,1,1,781,15,0,4,2,95.9,Apartment,2,1,669,4,0,0,2,20878,44336,35000,12,Mumbai,4.1,6.2,1
APP009994,18,Contract,29523,1,1,431,0,0,0,0,70.2,House,2,1,748,7,1,0,1,31843,88613,35000,12,Mumbai,6.9,6.7,1
APP009995,49,Full-time,29851,1,1,523,16,0,26,17,76.9,Apartment,3,3,1069,9,0,1,1,23926,52010,20000,24,Chennai,5.7,6.2,1
APP009996,50,Self-employed,25790,1,1,657,10,0,9,6,86.5,Apartment,2,1,802,17,0,1,1,21165,62749,28000,11,Delhi,3.4,6.2,1
APP009997,18,Contract,45814,0,0,772,0,0,0,0,95.3,Townhouse,2,1,1090,3,0,1,1,22080,63035,20000,11,Chennai,7.4,5.6,0
APP009998,26,Part-time,10971,0,1,647,4,0,4,2,85.5,Apartment,1,1,503,30,0,1,2,14765,35754,25000,12,Pune,2.8,4.4,1
APP009999,40,Part-time,9950,1,1,782,8,0,2,1,95.3,Apartment,3,3,1381,18,1,0,1,29161,81101,22000,24,Hyderabad,3.2,4.4,0
APP010000,42,Full-time,49587,0,0,805,9,0,1,0,97.8,Apartment,1,2,408,38,0,1,0,17453,38493,35000,36,Mumbai,6.1,5.5,0
APP010001,26,Full-time,58715,1,1,642,2,0,1,1,86.2,Condo,4,2,1944,3,0,0,1,84082,207255,35000,12,Mumbai,4.7,6.5,0
APP010002,31,Contract,19057,1,1,735,10,0,5,3,92.1,House,4,2,1979,4,0,0,1,69521,151483,28000,6,Delhi,6.3,6.3,0
APP010003,27,Self-employed,69915,0,1,731,4,0,2,1,92.9,House,2,2,803,26,0,1,1,16076,39240,18000,12,Kolkata,7.2,4.5,1
APP010004,36,Full-time,30944,0,1,710,11,0,7,5,90.5,House,5,2,1975,2,0,0,0,50973,119034,32000,24,Bangalore,4.2,4.4,1
APP010005,49,Self-employed,26397,1,1,675,11,0,9,6,87.9,Apartment,1,1,300,29,0,1,2,8000,20920,18000,11,Kolkata,6.2,5.3,0
APP010006,25,Full-time,40498,1,1,743,5,0,2,1,93.1,Apartment,1,1,740,2,0,1,0,18824,39716,25000,24,Pune,4.8,3.3,0
APP010007,47,Full-time,38144,0,1,695,19,0,14,9,89.6,Apartment,2,1,700,12,0,0,0,21781,52697,32000,6,Bangalore,2.8,6.9,0
APP010008,25,Full-time,59066,1,1,661,3,0,2,1,87.6,Condo,2,1,830,22,0,0,1,18828,45955,28000,11,Delhi,3.9,5.4,0
APP010009,24,Full-time,150858,1,1,679,2,0,1,0,90.9,House,2,2,955,10,0,0,1,32033,81080,32000,12,Bangalore,5.7,4.8,0
APP010010,44,Full-time,19671,1,1,716,8,0,5,3,90.7,Apartment,1,1,300,35,0,0,0,8000,18857,22000,12,Hyderabad,5.0,6.6,0
APP010011,46,Part-time,14567,0,0,581,13,0,18,12,80.8,Studio,0,1,436,29,0,0,0,13837,29626,28000,12,Delhi,4.8,3.3,0
APP010012,45,Part-time,14733,1,1,804,15,0,3,2,97.0,Townhouse,5,2,1998,1,1,0,0,73105,176092,32000,11,Bangalore,3.3,5.1,1
APP010013,19,Full-time,115519,1,1,758,0,0,0,0,95.9,Apartment,2,1,904,17,1,1,1,19097,48313,22000,11,Hyderabad,3.6,6.8,0
APP010014,29,Full-time,13312,1,1,780,3,0,1,0,95.2,Apartment,2,2,674,0,0,1,1,24108,59891,35000,12,Mumbai,6.0,6.5,0
APP010015,44,Full-time,32759,1,1,674,23,0,19,13,87.9,Condo,2,1,848,6,0,1,2,14593,31057,20000,11,Chennai,6.3,4.7,0
APP010016,35,Full-time,49857,1,1,773,5,0,1,1,95.5,House,2,1,388,20,1,1,2,12658,28378,32000,12,Bangalore,3.4,6.3,0
